datetime,q_cms,conc
5/10/2020 16:00,0.0031,4.134
5/10/2020 16:30,0.0031,4.117
5/10/2020 17:00,0.0031,4.226
5/10/2020 17:30,0.0031,4.17
5/10/2020 18:00,0.0031,4.084
5/10/2020 18:30,0.0031,3.934
5/10/2020 19:00,0.0031,4.024
5/10/2020 19:30,0.0031,3.943
5/10/2020 20:00,0.0031,3.966
5/10/2020 20:30,0.0031,3.937
5/10/2020 21:00,0.0031,3.872
5/10/2020 21:30,0.0031,3.78
5/10/2020 22:00,0.0031,3.735
5/10/2020 22:30,0.0031,3.836
5/10/2020 23:00,0.0031,3.87
5/10/2020 23:30,0.0031,3.846
5/11/2020 0:00,0.003,3.591
5/11/2020 0:30,0.003,3.692
5/11/2020 1:00,0.003,3.714
5/11/2020 1:30,0.003,3.911
5/11/2020 2:00,0.003,3.778
5/11/2020 2:30,0.0031,3.619
5/11/2020 3:00,0.003,3.611
5/11/2020 3:30,0.003,3.461
5/11/2020 4:00,0.0031,3.512
5/11/2020 4:30,0.003,3.427
5/11/2020 5:00,0.0031,3.478
5/11/2020 5:30,0.0031,3.388
5/11/2020 6:00,0.0031,3.491
5/11/2020 6:30,0.0033,3.859
5/11/2020 7:00,0.0043,4.753
5/11/2020 7:30,0.0056,5.82
5/11/2020 8:00,0.0057,6.84
5/11/2020 8:30,0.0054,6.244
5/11/2020 9:00,0.005,6.142
5/11/2020 9:30,0.0047,5.916
5/11/2020 10:00,0.0045,5.683
5/11/2020 10:30,0.0043,5.518
5/11/2020 11:00,0.0042,5.235
5/11/2020 11:30,0.0041,5.137
5/11/2020 12:00,0.004,4.933
5/11/2020 12:30,0.0039,4.838
5/11/2020 13:00,0.0038,4.862
5/11/2020 13:30,0.0038,4.697
5/11/2020 14:00,0.0037,4.682
5/11/2020 14:30,0.0037,4.59
5/11/2020 15:00,0.0036,4.536
5/11/2020 15:30,0.0036,4.466
5/11/2020 16:00,0.0036,4.406
5/11/2020 16:30,0.0035,4.342
5/11/2020 17:00,0.0035,4.277
5/11/2020 17:30,0.0034,4.101
5/11/2020 18:00,0.0034,4.056
5/11/2020 18:30,0.0034,4.009
5/11/2020 19:00,0.0034,3.883
5/11/2020 19:30,0.0034,3.924
5/11/2020 20:00,0.0034,3.9
5/11/2020 20:30,0.0033,3.896
5/11/2020 21:00,0.0033,4.093
5/11/2020 21:30,0.0032,3.864
5/11/2020 22:00,0.0032,4.142
5/11/2020 22:30,0.0032,3.821
5/11/2020 23:00,0.0032,3.765
5/11/2020 23:30,0.0032,3.709
5/12/2020 0:00,0.0032,3.677
5/12/2020 0:30,0.0032,3.759
5/12/2020 1:00,0.0032,4.035
5/12/2020 1:30,0.0032,3.679
5/12/2020 2:00,0.0032,3.622
5/12/2020 2:30,0.0031,3.967
5/12/2020 3:00,0.0031,3.866
5/12/2020 3:30,0.0031,3.802
5/12/2020 4:00,0.0031,3.881
5/12/2020 4:30,0.0031,3.576
5/12/2020 5:00,0.0031,3.521
5/12/2020 5:30,0.0031,3.442
5/12/2020 6:00,0.0031,3.426
5/12/2020 6:30,0.0031,3.416
5/12/2020 7:00,0.0031,3.456
5/12/2020 7:30,0.0031,3.506
5/12/2020 8:00,0.003,3.489
5/12/2020 8:30,0.003,3.525
5/12/2020 9:00,0.003,3.51
5/12/2020 9:30,0.003,3.602
5/12/2020 10:00,0.003,3.694
5/12/2020 10:30,0.003,3.617
5/12/2020 11:00,0.003,3.716
5/12/2020 11:30,0.0029,3.763
5/12/2020 12:00,0.0028,3.866
5/12/2020 12:30,0.0028,3.913
5/12/2020 13:00,0.0027,3.992
5/12/2020 13:30,0.0027,4.05
5/12/2020 14:00,0.0027,4.059
5/12/2020 14:30,0.0026,4.089
5/12/2020 15:00,0.0026,4.069
5/12/2020 15:30,0.0026,4.086
5/12/2020 16:00,0.0026,4.097
5/12/2020 16:30,0.0026,4.091
5/12/2020 17:00,0.0025,4.027
5/12/2020 17:30,0.0025,4.116
5/12/2020 18:00,0.0025,3.924
5/12/2020 18:30,0.0025,3.917
5/12/2020 19:00,0.0025,3.859
5/12/2020 19:30,0.0025,3.754
5/12/2020 20:00,0.0025,3.772
5/12/2020 20:30,0.0025,3.709
5/12/2020 21:00,0.0025,3.585
5/12/2020 21:30,0.0025,3.564
5/12/2020 22:00,0.0026,3.516
5/12/2020 22:30,0.0028,3.529
5/12/2020 23:00,0.0029,3.523
5/12/2020 23:30,0.003,3.818
5/13/2020 0:00,0.0029,4.082
5/13/2020 0:30,0.003,4.352
5/13/2020 1:00,0.003,4.341
5/13/2020 1:30,0.0029,4.011
5/13/2020 2:00,0.0029,4.714
5/13/2020 2:30,0.0029,4.041
5/13/2020 3:00,0.0029,3.737
5/13/2020 3:30,0.0029,3.889
5/13/2020 4:00,0.003,3.832
5/13/2020 4:30,0.0029,3.66
5/13/2020 5:00,0.0027,3.713
5/13/2020 5:30,0.0025,3.503
5/13/2020 6:00,0.0024,3.662
5/13/2020 6:30,0.0023,3.517
5/13/2020 7:00,0.0023,3.431
5/13/2020 7:30,0.0023,3.277
5/13/2020 8:00,0.0023,3.159
5/13/2020 8:30,0.0023,3.221
5/13/2020 9:00,0.0024,3.249
5/13/2020 9:30,0.0024,3.161
5/13/2020 10:00,0.0023,3.317
5/13/2020 10:30,0.0023,3.356
5/13/2020 11:00,0.0023,3.489
5/13/2020 11:30,0.0022,3.621
5/13/2020 12:00,0.0022,3.585
5/13/2020 12:30,0.0021,3.778
5/13/2020 13:00,0.0021,3.881
5/13/2020 13:30,0.0021,3.756
5/13/2020 14:00,0.002,4.031
5/13/2020 14:30,0.002,3.96
5/13/2020 15:00,0.002,4.086
5/13/2020 15:30,0.0019,4.104
5/13/2020 16:00,0.0019,4.112
5/13/2020 16:30,0.0019,4.02
5/13/2020 17:00,0.0019,4.042
5/13/2020 17:30,0.0019,4.005
5/13/2020 18:00,0.0019,3.971
5/13/2020 18:30,0.0019,3.994
5/13/2020 19:00,0.0019,3.907
5/13/2020 19:30,0.0019,3.952
5/13/2020 20:00,0.002,3.911
5/13/2020 20:30,0.002,3.793
5/13/2020 21:00,0.002,3.742
5/13/2020 21:30,0.002,3.66
5/13/2020 22:00,0.002,3.619
5/13/2020 22:30,0.0021,3.609
5/13/2020 23:00,0.0022,4.157
5/13/2020 23:30,0.0022,3.958
5/14/2020 0:00,0.0022,3.694
5/14/2020 0:30,0.0022,3.403
5/14/2020 1:00,0.0022,3.538
5/14/2020 1:30,0.0022,3.803
5/14/2020 2:00,0.0022,3.727
5/14/2020 2:30,0.0022,3.752
5/14/2020 3:00,0.0022,4.003
5/14/2020 3:30,0.0022,3.789
5/14/2020 4:00,0.0022,3.621
5/14/2020 4:30,0.0022,3.649
5/14/2020 5:00,0.0022,4.871
5/14/2020 5:30,0.0022,4.513
5/14/2020 6:00,0.0021,3.862
5/14/2020 6:30,0.0021,3.461
5/14/2020 7:00,0.0021,3.401
5/14/2020 7:30,0.0021,3.392
5/14/2020 8:00,0.0022,3.356
5/14/2020 8:30,0.0021,3.459
5/14/2020 9:00,0.0022,3.551
5/14/2020 9:30,0.0022,3.499
5/14/2020 10:00,0.0021,3.634
5/14/2020 10:30,0.0021,3.709
5/14/2020 11:00,0.002,3.814
5/14/2020 11:30,0.002,3.949
5/14/2020 12:00,0.0019,3.96
5/14/2020 12:30,0.0019,4.033
5/14/2020 13:00,0.0019,4.177
5/14/2020 13:30,0.0019,4.239
5/14/2020 14:00,0.0019,4.234
5/14/2020 14:30,0.0019,4.219
5/14/2020 15:00,0.0019,4.168
5/14/2020 15:30,0.0019,4.172
5/14/2020 16:00,0.0019,4.176
5/14/2020 16:30,0.0019,4.078
5/14/2020 17:00,0.0019,4.153
5/14/2020 17:30,0.0019,4.014
5/14/2020 18:00,0.0019,4.003
5/14/2020 18:30,0.0019,4.011
5/14/2020 19:00,0.0019,4.02
5/14/2020 19:30,0.0019,4.093
5/14/2020 20:00,0.0019,4.022
5/14/2020 20:30,0.002,4.016
5/14/2020 21:00,0.0021,4.157
5/14/2020 21:30,0.0021,4.054
5/14/2020 22:00,0.0022,4.211
5/14/2020 22:30,0.0021,4.311
5/14/2020 23:00,0.0021,4.155
5/14/2020 23:30,0.0021,4.061
5/15/2020 0:00,0.0021,4.099
5/15/2020 0:30,0.0025,6.628
5/15/2020 1:00,0.0029,5.576
5/15/2020 1:30,0.0034,6.169
5/15/2020 2:00,0.0033,7.134
5/15/2020 2:30,0.0031,5.685
5/15/2020 3:00,0.003,5.469
5/15/2020 3:30,0.0029,5.567
5/15/2020 4:00,0.0029,5.271
5/15/2020 4:30,0.0029,5.076
5/15/2020 5:00,0.0029,5.182
5/15/2020 5:30,0.0028,4.873
5/15/2020 6:00,0.0028,4.965
5/15/2020 6:30,0.0027,4.789
5/15/2020 7:00,0.0027,4.628
5/15/2020 7:30,0.0027,4.628
5/15/2020 8:00,0.0027,4.635
5/15/2020 8:30,0.0026,4.656
5/15/2020 9:00,0.0026,4.582
5/15/2020 9:30,0.0027,4.534
5/15/2020 10:00,0.0027,4.665
5/15/2020 10:30,0.0026,4.71
5/15/2020 11:00,0.0026,4.678
5/15/2020 11:30,0.0025,4.753
5/15/2020 12:00,0.0025,4.74
5/15/2020 12:30,0.0024,4.747
5/15/2020 13:00,0.0023,4.854
5/15/2020 13:30,0.0023,4.961
5/15/2020 14:00,0.0022,4.862
5/15/2020 14:30,0.0022,4.8
5/15/2020 15:00,0.0022,4.862
5/15/2020 15:30,0.0021,4.903
5/15/2020 16:00,0.0022,4.68
5/15/2020 16:30,0.0022,4.762
5/15/2020 17:00,0.0022,4.689
5/15/2020 17:30,0.0022,4.59
5/15/2020 18:00,0.0022,4.614
5/15/2020 18:30,0.0022,4.504
5/15/2020 19:00,0.0021,4.564
5/15/2020 19:30,0.0021,4.431
5/15/2020 20:00,0.0021,4.487
5/15/2020 20:30,0.0021,4.747
5/15/2020 21:00,0.0021,4.71
5/15/2020 21:30,0.0021,4.551
5/15/2020 22:00,0.002,4.506
5/15/2020 22:30,0.002,4.524
5/15/2020 23:00,0.002,4.637
5/15/2020 23:30,0.002,4.457
5/16/2020 0:00,0.0021,4.592
5/16/2020 0:30,0.0021,4.626
5/16/2020 1:00,0.0021,4.652
5/16/2020 1:30,0.0021,4.678
5/16/2020 2:00,0.002,4.532
5/16/2020 2:30,0.0021,4.521
5/16/2020 3:00,0.0021,4.732
5/16/2020 3:30,0.0021,4.654
5/16/2020 4:00,0.0021,4.766
5/16/2020 4:30,0.0021,4.836
5/16/2020 5:00,0.0021,4.813
5/16/2020 5:30,0.0021,4.612
5/16/2020 6:00,0.0021,4.545
5/16/2020 6:30,0.0021,4.532
5/16/2020 7:00,0.0021,4.609
5/16/2020 7:30,0.0021,4.513
5/16/2020 8:00,0.0021,4.532
5/16/2020 8:30,0.0021,4.511
5/16/2020 9:00,0.0021,4.571
5/16/2020 9:30,0.0021,4.644
5/16/2020 10:00,0.0021,4.506
5/16/2020 10:30,0.002,4.616
5/16/2020 11:00,0.002,4.719
5/16/2020 11:30,0.0019,4.761
5/16/2020 12:00,0.0019,4.723
5/16/2020 12:30,0.0019,4.875
5/16/2020 13:00,0.0018,4.899
5/16/2020 13:30,0.0018,4.937
5/16/2020 14:00,0.0018,4.898
5/16/2020 14:30,0.0017,4.838
5/16/2020 15:00,0.0017,4.943
5/16/2020 15:30,0.0017,4.882
5/16/2020 16:00,0.0017,4.899
5/16/2020 16:30,0.0017,4.905
5/16/2020 17:00,0.0017,4.884
5/16/2020 17:30,0.0017,4.644
5/16/2020 18:00,0.0017,4.886
5/16/2020 18:30,0.0017,4.682
5/16/2020 19:00,0.0017,4.646
5/16/2020 19:30,0.0017,4.792
5/16/2020 20:00,0.0016,4.699
5/16/2020 20:30,0.0016,4.759
5/16/2020 21:00,0.0016,4.731
5/16/2020 21:30,0.0016,4.701
5/16/2020 22:00,0.0016,4.421
5/16/2020 22:30,0.0016,4.517
5/16/2020 23:00,0.0016,4.564
5/16/2020 23:30,0.0016,4.526
5/17/2020 0:00,0.0016,4.427
5/17/2020 0:30,0.0016,4.399
5/17/2020 1:00,0.0016,4.348
5/17/2020 1:30,0.0016,4.322
5/17/2020 2:00,0.0016,4.528
5/17/2020 2:30,0.0016,5.194
5/17/2020 3:00,0.0016,4.736
5/17/2020 3:30,0.0016,4.356
5/17/2020 4:00,0.0016,4.267
5/17/2020 4:30,0.0016,4.414
5/17/2020 5:00,0.0016,4.236
5/17/2020 5:30,0.0015,4.322
5/17/2020 6:00,0.0015,4.202
5/17/2020 6:30,0.0015,4.211
5/17/2020 7:00,0.0015,4.361
5/17/2020 7:30,0.0016,4.247
5/17/2020 8:00,0.0016,4.365
5/17/2020 8:30,0.0017,4.221
5/17/2020 9:00,0.0017,4.288
5/17/2020 9:30,0.0017,4.279
5/17/2020 10:00,0.0017,4.427
5/17/2020 10:30,0.0016,4.303
5/17/2020 11:00,0.0016,4.466
5/17/2020 11:30,0.0016,4.35
5/17/2020 12:00,0.0016,4.451
5/17/2020 12:30,0.0016,4.449
5/17/2020 13:00,0.0016,4.348
5/17/2020 13:30,0.0016,4.449
5/17/2020 14:00,0.0015,4.565
5/17/2020 14:30,0.0015,4.393
5/17/2020 15:00,0.0015,4.498
5/17/2020 15:30,0.0015,4.346
5/17/2020 16:00,0.0015,4.562
5/17/2020 16:30,0.0015,4.534
5/17/2020 17:00,0.0015,4.567
5/17/2020 17:30,0.0015,4.558
5/17/2020 18:00,0.0015,4.671
5/17/2020 18:30,0.0016,4.612
5/17/2020 19:00,0.0015,4.453
5/17/2020 19:30,0.0015,4.584
5/17/2020 20:00,0.0015,4.536
5/17/2020 20:30,0.0015,4.56
5/17/2020 21:00,0.0015,4.552
5/17/2020 21:30,0.0015,4.457
5/17/2020 22:00,0.0016,4.753
5/17/2020 22:30,0.0016,4.522
5/17/2020 23:00,0.0016,4.725
5/17/2020 23:30,0.0016,4.462
5/18/2020 0:00,0.0016,4.361
5/18/2020 0:30,0.0016,4.674
5/18/2020 1:00,0.0016,4.843
5/18/2020 1:30,0.0016,4.642
5/18/2020 2:00,0.0016,4.502
5/18/2020 2:30,0.0016,4.68
5/18/2020 3:00,0.0016,4.532
5/18/2020 3:30,0.0016,4.466
5/18/2020 4:00,0.0016,4.41
5/18/2020 4:30,0.0016,4.408
5/18/2020 5:00,0.0016,4.391
5/18/2020 5:30,0.0016,4.386
5/18/2020 6:00,0.0016,4.335
5/18/2020 6:30,0.0016,4.335
5/18/2020 7:00,0.0016,4.256
5/18/2020 7:30,0.0016,4.288
5/18/2020 8:00,0.0016,4.326
5/18/2020 8:30,0.0016,4.236
5/18/2020 9:00,0.0016,3.186
5/18/2020 9:30,0.0016,4.453
5/18/2020 10:00,0.0016,4.401
5/18/2020 10:30,0.0016,4.376
5/18/2020 11:00,0.0015,4.534
5/18/2020 11:30,0.0015,4.537
5/18/2020 12:00,0.0014,4.47
5/18/2020 12:30,0.0014,4.558
5/18/2020 13:00,0.0014,4.762
5/18/2020 13:30,0.0013,4.774
5/18/2020 14:00,0.0013,4.712
5/18/2020 14:30,0.0012,4.776
5/18/2020 15:00,0.0012,4.851
5/18/2020 15:30,0.0012,4.869
5/18/2020 16:00,0.0012,4.926
5/18/2020 16:30,0.0012,4.779
5/18/2020 17:00,0.0012,4.854
5/18/2020 17:30,0.0012,4.774
5/18/2020 18:00,0.0012,4.811
5/18/2020 18:30,0.0012,4.693
5/18/2020 19:00,0.0012,4.672
5/18/2020 19:30,0.0012,4.759
5/18/2020 20:00,0.0012,4.843
5/18/2020 20:30,0.0012,4.691
5/18/2020 21:00,0.0012,4.648
5/18/2020 21:30,0.0012,4.729
5/18/2020 22:00,0.0012,4.641
5/18/2020 22:30,0.0012,4.487
5/18/2020 23:00,0.0012,4.534
5/18/2020 23:30,0.0012,4.369
5/19/2020 0:00,0.0012,4.367
5/19/2020 0:30,0.0012,4.502
5/19/2020 1:00,0.0012,4.371
5/19/2020 1:30,0.0012,4.556
5/19/2020 2:00,0.0012,4.644
5/19/2020 2:30,0.0012,4.826
5/19/2020 3:00,0.0012,4.517
5/19/2020 3:30,0.0012,4.462
5/19/2020 4:00,0.0012,4.444
5/19/2020 4:30,0.0012,4.47
5/19/2020 5:00,0.0012,4.584
5/19/2020 5:30,0.0012,4.689
5/19/2020 6:00,0.0012,4.941
5/19/2020 6:30,0.0013,4.794
5/19/2020 7:00,0.0013,4.513
5/19/2020 7:30,0.0013,4.532
5/19/2020 8:00,0.0012,4.429
5/19/2020 8:30,0.0012,4.369
5/19/2020 9:00,0.0012,4.551
5/19/2020 9:30,0.0011,4.646
5/19/2020 10:00,0.0011,4.684
5/19/2020 10:30,0.0011,4.811
5/19/2020 11:00,0.0011,4.567
5/19/2020 11:30,0.001,4.77
5/19/2020 12:00,0.001,4.879
5/19/2020 12:30,9.00E-04,4.937
5/19/2020 13:00,9.00E-04,4.789
5/19/2020 13:30,9.00E-04,4.866
5/19/2020 14:00,9.00E-04,4.841
5/19/2020 14:30,9.00E-04,5.06
5/19/2020 15:00,9.00E-04,4.972
5/19/2020 15:30,9.00E-04,4.982
5/19/2020 16:00,9.00E-04,5.012
5/19/2020 16:30,9.00E-04,4.967
5/19/2020 17:00,9.00E-04,4.931
5/19/2020 17:30,9.00E-04,4.866
5/19/2020 18:00,9.00E-04,4.811
5/19/2020 18:30,9.00E-04,4.809
5/19/2020 19:00,9.00E-04,4.796
5/19/2020 19:30,9.00E-04,4.695
5/19/2020 20:00,9.00E-04,4.749
5/19/2020 20:30,9.00E-04,4.762
5/19/2020 21:00,9.00E-04,4.858
5/19/2020 21:30,9.00E-04,5.128
5/19/2020 22:00,9.00E-04,4.888
5/19/2020 22:30,9.00E-04,4.536
5/19/2020 23:00,9.00E-04,4.581
5/19/2020 23:30,9.00E-04,4.463
5/20/2020 0:00,9.00E-04,4.468
5/20/2020 0:30,9.00E-04,4.421
5/20/2020 1:00,9.00E-04,4.397
5/20/2020 1:30,9.00E-04,4.361
5/20/2020 2:00,9.00E-04,4.515
5/20/2020 2:30,9.00E-04,4.393
5/20/2020 3:00,9.00E-04,4.472
5/20/2020 3:30,9.00E-04,4.404
5/20/2020 4:00,9.00E-04,4.217
5/20/2020 4:30,9.00E-04,4.294
5/20/2020 5:00,9.00E-04,4.249
5/20/2020 5:30,9.00E-04,4.243
5/20/2020 6:00,9.00E-04,4.359
5/20/2020 6:30,9.00E-04,4.346
5/20/2020 7:00,9.00E-04,4.358
5/20/2020 7:30,0.001,4.369
5/20/2020 8:00,0.001,4.151
5/20/2020 8:30,0.001,4.194
5/20/2020 9:00,9.00E-04,4.282
5/20/2020 9:30,9.00E-04,4.237
5/20/2020 10:00,9.00E-04,4.367
5/20/2020 10:30,9.00E-04,4.363
5/20/2020 11:00,9.00E-04,4.586
5/20/2020 11:30,9.00E-04,4.455
5/20/2020 12:00,9.00E-04,4.496
5/20/2020 12:30,9.00E-04,4.639
5/20/2020 13:00,9.00E-04,4.633
5/20/2020 13:30,9.00E-04,4.639
5/20/2020 14:00,8.00E-04,4.618
5/20/2020 14:30,8.00E-04,4.547
5/20/2020 15:00,8.00E-04,4.659
5/20/2020 15:30,8.00E-04,4.757
5/20/2020 16:00,8.00E-04,4.659
5/20/2020 16:30,8.00E-04,4.661
5/20/2020 17:00,8.00E-04,4.68
5/20/2020 17:30,8.00E-04,4.669
5/20/2020 18:00,8.00E-04,4.584
5/20/2020 18:30,8.00E-04,4.635
5/20/2020 19:00,8.00E-04,4.708
5/20/2020 19:30,8.00E-04,4.721
5/20/2020 20:00,8.00E-04,4.708
5/20/2020 20:30,8.00E-04,4.562
5/20/2020 21:00,9.00E-04,4.65
5/20/2020 21:30,8.00E-04,4.586
5/20/2020 22:00,8.00E-04,4.699
5/20/2020 22:30,9.00E-04,4.667
5/20/2020 23:00,8.00E-04,4.567
5/20/2020 23:30,8.00E-04,4.419
5/21/2020 0:00,9.00E-04,4.419
5/21/2020 0:30,9.00E-04,4.736
5/21/2020 1:00,9.00E-04,4.412
5/21/2020 1:30,9.00E-04,4.279
5/21/2020 2:00,9.00E-04,4.35
5/21/2020 2:30,9.00E-04,4.266
5/21/2020 3:00,9.00E-04,4.192
5/21/2020 3:30,9.00E-04,4.474
5/21/2020 4:00,9.00E-04,5.19
5/21/2020 4:30,9.00E-04,4.582
5/21/2020 5:00,9.00E-04,4.359
5/21/2020 5:30,9.00E-04,3.977
5/21/2020 6:00,8.00E-04,4.041
5/21/2020 6:30,8.00E-04,3.802
5/21/2020 7:00,8.00E-04,3.921
5/21/2020 7:30,8.00E-04,3.894
5/21/2020 8:00,8.00E-04,3.996
5/21/2020 8:30,8.00E-04,3.848
5/21/2020 9:00,9.00E-04,3.844
5/21/2020 9:30,9.00E-04,3.973
5/21/2020 10:00,9.00E-04,4.035
5/21/2020 10:30,9.00E-04,4.095
5/21/2020 11:00,9.00E-04,4.129
5/21/2020 11:30,9.00E-04,4.172
5/21/2020 12:00,9.00E-04,4.296
5/21/2020 12:30,9.00E-04,4.322
5/21/2020 13:00,8.00E-04,4.448
5/21/2020 13:30,8.00E-04,4.442
5/21/2020 14:00,8.00E-04,4.603
5/21/2020 14:30,8.00E-04,4.442
5/21/2020 15:00,8.00E-04,4.515
5/21/2020 15:30,8.00E-04,4.646
5/21/2020 16:00,8.00E-04,4.71
5/21/2020 16:30,8.00E-04,4.618
5/21/2020 17:00,8.00E-04,4.622
5/21/2020 17:30,8.00E-04,4.472
5/21/2020 18:00,8.00E-04,4.547
5/21/2020 18:30,8.00E-04,4.558
5/21/2020 19:00,8.00E-04,4.487
5/21/2020 19:30,8.00E-04,4.551
5/21/2020 20:00,8.00E-04,4.453
5/21/2020 20:30,8.00E-04,4.644
5/21/2020 21:00,8.00E-04,4.798
5/21/2020 21:30,8.00E-04,4.744
5/21/2020 22:00,8.00E-04,4.678
5/21/2020 22:30,8.00E-04,4.419
5/21/2020 23:00,8.00E-04,4.44
5/21/2020 23:30,8.00E-04,4.41
5/22/2020 0:00,8.00E-04,4.341
5/22/2020 0:30,8.00E-04,4.522
5/22/2020 1:00,8.00E-04,4.359
5/22/2020 1:30,8.00E-04,5.287
5/22/2020 2:00,8.00E-04,4.457
5/22/2020 2:30,8.00E-04,4.74
5/22/2020 3:00,8.00E-04,4.453
5/22/2020 3:30,8.00E-04,4.464
5/22/2020 4:00,8.00E-04,4.434
5/22/2020 4:30,8.00E-04,4.331
5/22/2020 5:00,8.00E-04,4.266
5/22/2020 5:30,8.00E-04,4.378
5/22/2020 6:00,8.00E-04,4.479
5/22/2020 6:30,8.00E-04,4.506
5/22/2020 7:00,8.00E-04,4.543
5/22/2020 7:30,8.00E-04,4.417
5/22/2020 8:00,8.00E-04,4.395
5/22/2020 8:30,8.00E-04,4.354
5/22/2020 9:00,8.00E-04,4.303
5/22/2020 9:30,8.00E-04,4.408
5/22/2020 10:00,8.00E-04,4.569
5/22/2020 10:30,8.00E-04,4.521
5/22/2020 11:00,8.00E-04,4.459
5/22/2020 11:30,8.00E-04,4.481
5/22/2020 12:00,9.00E-04,5.017
5/22/2020 12:30,9.00E-04,5.28
5/22/2020 13:00,0.0012,6.532
5/22/2020 13:30,0.0013,6.322
5/22/2020 14:00,0.0014,6.504
5/22/2020 14:30,0.0014,6.838
5/22/2020 15:00,0.0014,6.619
5/22/2020 15:30,0.0013,6.503
5/22/2020 16:00,0.0013,6.139
5/22/2020 16:30,0.0013,6.041
5/22/2020 17:00,0.0013,5.925
5/22/2020 17:30,0.0014,6.191
5/22/2020 18:00,0.0016,6.924
5/22/2020 18:30,0.0016,7.162
5/22/2020 19:00,0.0017,7.249
5/22/2020 19:30,0.0017,7.459
5/22/2020 20:00,0.0018,7.423
5/22/2020 20:30,0.0018,7.014
5/22/2020 21:00,0.0018,7.211
5/22/2020 21:30,0.0019,7.502
5/22/2020 22:00,0.0024,8.044
5/22/2020 22:30,0.0029,9.116
5/22/2020 23:00,0.0029,9.418
5/22/2020 23:30,0.0027,8.557
5/23/2020 0:00,0.0026,8.959
5/23/2020 0:30,0.0029,9.156
5/23/2020 1:00,0.0034,10.622
5/23/2020 1:30,0.0037,12.446
5/23/2020 2:00,0.0035,12.253
5/23/2020 2:30,0.0032,10.635
5/23/2020 3:00,0.003,10.005
5/23/2020 3:30,0.0028,9.722
5/23/2020 4:00,0.0027,9.178
5/23/2020 4:30,0.0026,8.85
5/23/2020 5:00,0.0024,8.37
5/23/2020 5:30,0.0023,8.015
5/23/2020 6:00,0.0022,7.779
5/23/2020 6:30,0.0021,7.436
5/23/2020 7:00,0.002,7.168
5/23/2020 7:30,0.002,7.132
5/23/2020 8:00,0.002,6.814
5/23/2020 8:30,0.002,6.774
5/23/2020 9:00,0.002,6.512
5/23/2020 9:30,0.002,6.529
5/23/2020 10:00,0.0019,6.409
5/23/2020 10:30,0.0018,6.377
5/23/2020 11:00,0.0018,6.412
5/23/2020 11:30,0.0017,6.259
5/23/2020 12:00,0.0017,6.304
5/23/2020 12:30,0.0016,6.467
5/23/2020 13:00,0.0016,6.439
5/23/2020 13:30,0.0016,6.341
5/23/2020 14:00,0.0015,6.259
5/23/2020 14:30,0.0014,6.287
5/23/2020 15:00,0.0014,6.268
5/23/2020 15:30,0.0013,6.187
5/23/2020 16:00,0.0013,6.178
5/23/2020 16:30,0.0013,6.272
5/23/2020 17:00,0.0013,6.167
5/23/2020 17:30,0.0013,6.163
5/23/2020 18:00,0.0013,6.088
5/23/2020 18:30,0.0013,6.069
5/23/2020 19:00,0.0013,5.918
5/23/2020 19:30,0.0012,5.936
5/23/2020 20:00,0.0012,5.848
5/23/2020 20:30,0.0012,5.895
5/23/2020 21:00,0.0012,5.831
5/23/2020 21:30,0.0012,5.818
5/23/2020 22:00,0.0012,5.794
5/23/2020 22:30,0.0011,6.173
5/23/2020 23:00,0.0011,5.571
5/23/2020 23:30,0.0011,5.588
5/24/2020 0:00,0.0011,5.537
5/24/2020 0:30,0.0011,5.469
5/24/2020 1:00,0.0011,5.475
5/24/2020 1:30,0.0011,6.234
5/24/2020 2:00,0.0011,7.104
5/24/2020 2:30,0.0011,5.814
5/24/2020 3:00,0.0011,5.498
5/24/2020 3:30,0.0011,5.527
5/24/2020 4:00,0.0011,5.554
5/24/2020 4:30,0.0011,5.48
5/24/2020 5:00,0.0011,5.561
5/24/2020 5:30,0.0011,5.591
5/24/2020 6:00,0.0011,5.445
5/24/2020 6:30,0.0011,5.467
5/24/2020 7:00,0.0011,5.413
5/24/2020 7:30,0.0011,5.241
5/24/2020 8:00,0.0011,5.402
5/24/2020 8:30,0.0011,5.364
5/24/2020 9:00,0.0011,5.334
5/24/2020 9:30,0.0011,5.458
5/24/2020 10:00,0.0011,5.541
5/24/2020 10:30,0.001,5.597
5/24/2020 11:00,0.001,5.602
5/24/2020 11:30,0.001,5.67
5/24/2020 12:00,0.001,5.711
5/24/2020 12:30,9.00E-04,5.649
5/24/2020 13:00,9.00E-04,5.777
5/24/2020 13:30,9.00E-04,5.906
5/24/2020 14:00,9.00E-04,5.846
5/24/2020 14:30,8.00E-04,5.794
5/24/2020 15:00,8.00E-04,5.835
5/24/2020 15:30,8.00E-04,5.886
5/24/2020 16:00,8.00E-04,5.884
5/24/2020 16:30,8.00E-04,5.918
5/24/2020 17:00,8.00E-04,5.811
5/24/2020 17:30,8.00E-04,5.827
5/24/2020 18:00,8.00E-04,5.741
5/24/2020 18:30,8.00E-04,5.721
5/24/2020 19:00,8.00E-04,5.784
5/24/2020 19:30,8.00E-04,5.788
5/24/2020 20:00,8.00E-04,5.814
5/24/2020 20:30,8.00E-04,5.803
5/24/2020 21:00,8.00E-04,5.82
5/24/2020 21:30,8.00E-04,5.839
5/24/2020 22:00,8.00E-04,5.721
